[공통 DB 연결] process.env.DB_NAME: bettingDB
[업서트] J리그 | Port Adelaide Football Club vs Carlton Football Club | null - null | status: scheduled | result: pending
[업서트] 브라질 세리에 A | Kansas City Royals vs Tampa Bay Rays | 1 - 5 | status: finished | result: away_win
[업서트] 브라질 세리에 A | Baltimore Orioles vs Texas Rangers | 5 - 6 | status: finished | result: away_win
[업서트] 브라질 세리에 A | Cleveland Guardians vs Toronto Blue Jays | 6 - 10 | status: finished | result: away_win
[업서트] 브라질 세리에 A | Cincinnati Reds vs New York Yankees | 5 - 4 | status: finished | result: home_win
[업서트] 브라질 세리에 A | Chicago White Sox vs Arizona Diamondbacks | 1 - 4 | status: finished | result: away_win
[업서트] 브라질 세리에 A | Milwaukee Brewers vs Pittsburgh Pirates | 9 - 3 | status: finished | result: home_win
[업서트] 브라질 세리에 A | Minnesota Twins vs Seattle Mariners | 5 - 6 | status: finished | result: away_win
[업서트] 브라질 세리에 A | NC Dinos vs Lotte Giants | null - null | status: postponed | result: pending
[업서트] 브라질 세리에 A | Doosan Bears vs SSG Landers | 5 - 0 | status: finished | result: home_win
[업서트] 브라질 세리에 A | Iowa Cubs vs Columbus Clippers | 0 - 12 | status: finished | result: away_win
[업서트] 브라질 세리에 A | Wei Chuan Dragons vs Rakuten Monkeys | 3 - 11 | status: finished | result: away_win
[업서트] 브라질 세리에 A | Fubon Guardians vs Uni-President Lions | 5 - 0 | status: finished | result: home_win
[업서트] 브라질 세리에 A | Piratas de Campeche vs Diablos Rojos del México | 5 - 11 | status: finished | result: away_win
[업서트] 브라질 세리에 A | Detroit Tigers vs Athletics | 11 - 4 | status: finished | result: home_win
[업서트] 브라질 세리에 A | Toledo Mud Hens vs Charlotte Knights | 4 - 3 | status: finished | result: home_win
[업서트] 브라질 세리에 A | Buffalo Bisons vs Lehigh Valley IronPigs | 1 - 4 | status: finished | result: away_win
[업서트] 브라질 세리에 A | Durham Bulls vs Memphis Redbirds | 15 - 6 | status: finished | result: home_win
[업서트] 브라질 세리에 A | KT Wiz vs LG Twins | 5 - 0 | status: finished | result: home_win
[업서트] 브라질 세리에 A | Norfolk Tides vs Gwinnett Stripers | 3 - 1 | status: finished | result: home_win
[업서트] 브라질 세리에 A | Scranton-Wilkes-Barre RailRiders vs Worcester Red Sox | 6 - 5 | status: finished | result: home_win
[업서트] 브라질 세리에 A | Rochester Red Wings vs Syracuse Mets | 5 - 12 | status: finished | result: away_win
[업서트] 브라질 세리에 A | Indianapolis Indians vs Omaha Storm Chasers | 9 - 1 | status: finished | result: home_win
[업서트] 브라질 세리에 A | Chiba Lotte Marines vs Yomiuri Giants | 6 - 4 | status: finished | result: home_win
[업서트] 브라질 세리에 A | Conspiradores de Querétaro vs Sultanes de Monterrey | 9 - 7 | status: finished | result: home_win
[업서트] 브라질 세리에 A | Samsung Lions vs Hanwha Eagles | null - null | status: postponed | result: pending
[업서트] 브라질 세리에 A | Italy Basketball Women vs Turkey Basketball Women | 76 - 74 | status: scheduled | result: home_win
[업서트] 브라질 세리에 A | Ulm vs Bayern München Basketball | 53 - 67 | status: finished | result: away_win
[업서트] 브라질 세리에 A | France Basketball Women vs Lithuania Basketball Women | 83 - 61 | status: finished | result: home_win
[업서트] 브라질 세리에 A | KK Spartak Subotica vs KK Partizan | 79 - 93 | status: finished | result: away_win
[업서트] 브라질 세리에 A | Paris Basketball vs AS Monaco Basket | 99 - 93 | status: finished | result: home_win
[업서트] 브라질 세리에 A | Northern Knights vs North West Warriors | 42 - 181 | status: finished | result: away_win
[업서트] 브라질 세리에 A | Leinster Lightning vs Munster Reds | 123 - 122 | status: finished | result: home_win
[업서트] 브라질 세리에 A | MI New York vs San Francisco Unicorns | 199 - 246 | status: finished | result: away_win
[업서트] 브라질 세리에 A | Germany Hockey vs Australia Hockey | 3 - 2 | status: finished | result: home_win
[업서트] 브라질 세리에 A | 22 de Julio vs San Antonio FC | 0 - 1 | status: finished | result: away_win
[업서트] 브라질 세리에 A | Changchun Xidu vs Hubei Istar | 1 - 0 | status: finished | result: home_win
[업서트] 브라질 세리에 A | Brera Ilch vs SP Falcons | 2 - 5 | status: finished | result: away_win
[업서트] 브라질 세리에 A | Al Wahda Damascus vs Hutteen SC | 0 - 2 | status: finished | result: away_win
[업서트] 브라질 세리에 A | Portland Bangers vs Lane United | 1 - 1 | status: finished | result: draw
[업서트] 브라질 세리에 A | Southern California Eagles vs FC Tucson | 2 - 2 | status: finished | result: draw
[업서트] 브라질 세리에 A | CISA vs Albion SC Colorado | 2 - 3 | status: finished | result: away_win
[업서트] 브라질 세리에 A | AC Connecticut vs Vermont Green | 0 - 0 | status: finished | result: draw
[업서트] 브라질 세리에 A | Charlotte Eagles vs SC United Bantams | 0 - 2 | status: finished | result: away_win
[업서트] 브라질 세리에 A | Virginia Beach United vs Virginia Marauders | 3 - 0 | status: finished | result: home_win
[업서트] 브라질 세리에 A | Lansing City Football vs AFC Ann Arbor | 2 - 3 | status: finished | result: away_win
[업서트] 브라질 세리에 A | Tacoma Stars vs Ballard FC | 0 - 11 | status: finished | result: away_win
[업서트] 브라질 세리에 A | Asheville City SC vs East Atlanta Dutch Lions | 4 - 0 | status: finished | result: home_win
[업서트] 브라질 세리에 A | Ventura County Fusion vs FC Capo II | 2 - 0 | status: finished | result: home_win
[업서트] 브라질 세리에 A | Guadeloupe vs Guatemala | 2 - 3 | status: finished | result: away_win
[업서트] 브라질 세리에 A | Panama vs Jamaica | 4 - 1 | status: finished | result: home_win
[업서트] 브라질 세리에 A | Tishreen vs Taliya SC | 0 - 2 | status: finished | result: away_win
[업서트] 브라질 세리에 A | Lambton Jaffas vs Broadmeadow Magic | 1 - 2 | status: finished | result: away_win
[업서트] 브라질 세리에 A | New Lambton vs Charlestown Azzurri | 2 - 1 | status: finished | result: home_win
[업서트] 브라질 세리에 A | Al Mirghani vs Al-Merrikh Al-Ubayyid | null - null | status: postponed | result: pending
[업서트] 브라질 세리에 A | Al-Zamala Umrawaba vs Al-Ahli Wad Madani | null - null | status: postponed | result: pending
[업서트] 브라질 세리에 A | Alittihad Misurata vs Al-Ittihad Tripoli | 0 - 1 | status: finished | result: away_win
[업서트] 브라질 세리에 A | Maniema Union vs DCMP Imana | 2 - 0 | status: finished | result: home_win
[업서트] 브라질 세리에 A | Saint-Éloi Lupopo vs TP Mazembe | 1 - 1 | status: finished | result: draw
[업서트] 브라질 세리에 A | Simba Kolwezi vs Vita Club | 0 - 0 | status: finished | result: draw
[업서트] 브라질 세리에 A | Don Bosco vs Sanga Balende | 3 - 0 | status: finished | result: home_win
[업서트] 브라질 세리에 A | Inter Miami vs Palmeiras | 2 - 2 | status: finished | result: draw
[업서트] 브라질 세리에 A | FC Porto vs Al Ahly SC | 4 - 4 | status: finished | result: draw
[업서트] 브라질 세리에 A | Gauthiod vs IK Zenith | 2 - 3 | status: finished | result: away_win
[업서트] 브라질 세리에 A | Järfälla vs Franke | 5 - 1 | status: finished | result: home_win
[업서트] 브라질 세리에 A | Stocksund vs Karlberg | 0 - 5 | status: finished | result: away_win
[업서트] 브라질 세리에 A | Räppe vs Kristianstad | 1 - 0 | status: finished | result: home_win
[업서트] 브라질 세리에 A | Benfica vs Bayern Munich | 1 - 0 | status: finished | result: home_win
[업서트] 브라질 세리에 A | Auckland City vs Boca Juniors | 1 - 1 | status: finished | result: draw
[업서트] 브라질 세리에 A | Klubi 04 vs HJK Helsinki | 0 - 4 | status: finished | result: away_win
[업서트] 브라질 세리에 A | AC Oulu vs SJK Seinajoki | 2 - 0 | status: finished | result: home_win
[업서트] 브라질 세리에 A | Haka vs KuPS | 1 - 4 | status: finished | result: away_win
[업서트] 브라질 세리에 A | Ekenäs IF vs Jaro | 2 - 4 | status: finished | result: away_win
[업서트] 브라질 세리에 A | La Luz vs Atenas | 1 - 1 | status: finished | result: draw
[업서트] 브라질 세리에 A | Ahal vs Arkadag | 0 - 3 | status: finished | result: away_win
[업서트] 브라질 세리에 A | Manta vs Orense | 0 - 0 | status: finished | result: draw
[업서트] 브라질 세리에 A | Hawasa Ketema vs Adama Kenema | 2 - 1 | status: finished | result: home_win
[업서트] 브라질 세리에 A | Fasil Kenema vs Sidama Bunna | 1 - 1 | status: finished | result: draw
[업서트] 브라질 세리에 A | Goiás vs Athletic Club-MG | 1 - 2 | status: finished | result: away_win
[업서트] 브라질 세리에 A | Žalgiris Vilnius vs Hegelmann Litauen | 0 - 1 | status: finished | result: away_win
[업서트] 브라질 세리에 A | Volgar Astrakhan vs Chelyabinsk | 1 - 1 | status: finished | result: draw
[업서트] 브라질 세리에 A | Venezuela U17 vs Paraguay U17 | 3 - 2 | status: finished | result: home_win
[업서트] 브라질 세리에 A | Turkey U17 vs Chile U17 | 1 - 2 | status: finished | result: away_win
[업서트] 브라질 세리에 A | Tishreen vs Taliya SC | 0 - 1 | status: scheduled | result: away_win
[업서트] 브라질 세리에 A | Dainava vs Banga Gargždai | 2 - 1 | status: finished | result: home_win
[업서트] 브라질 세리에 A | Kauno Žalgiris vs Panevėžys | 3 - 0 | status: finished | result: home_win
[업서트] 브라질 세리에 A | GKS Katowice vs Pogoń Szczecin | null - null | status: scheduled | result: pending
[업서트] 브라질 세리에 A | New York Mets vs Atlanta Braves | 2 - 3 | status: finished | result: away_win
[업서트] 브라질 세리에 A | Cincinnati Reds vs New York Yankees | 6 - 1 | status: finished | result: home_win
[업서트] 브라질 세리에 A | Chicago White Sox vs Arizona Diamondbacks | 0 - 10 | status: finished | result: away_win
[업서트] 브라질 세리에 A | Baltimore Orioles vs Texas Rangers | 6 - 0 | status: finished | result: home_win
[업서트] 브라질 세리에 A | Milwaukee Brewers vs Pittsburgh Pirates | 4 - 5 | status: finished | result: away_win
[업서트] 브라질 세리에 A | Minnesota Twins vs Seattle Mariners | 2 - 11 | status: finished | result: away_win
[업서트] 브라질 세리에 A | St. Louis Cardinals vs Chicago Cubs | 8 - 2 | status: finished | result: home_win
[업서트] 브라질 세리에 A | Olmecas de Tabasco vs Charros de Jalisco | 7 - 1 | status: finished | result: home_win
[업서트] 브라질 세리에 A | Rieleros de Aguascalientes vs El Águila de Veracruz | 7 - 5 | status: finished | result: home_win
[업서트] 브라질 세리에 A | Piratas de Campeche vs Caliente de Durango | 2 - 1 | status: finished | result: home_win
[업서트] 브라질 세리에 A | Conspiradores de Querétaro vs Sultanes de Monterrey | 7 - 4 | status: finished | result: home_win
[업서트] 브라질 세리에 A | Leones de Yucatán vs Toros de Tijuana | null - null | status: postponed | result: pending
[업서트] 브라질 세리에 A | El Paso Chihuahuas vs Reno Aces | 4 - 12 | status: finished | result: away_win
[업서트] 브라질 세리에 A | Golden State Valkyries vs Connecticut Sun | 87 - 63 | status: finished | result: home_win
[업서트] 브라질 세리에 A | Besiktas Basketbol vs Fenerbahçe Basketbol | 87 - 91 | status: finished | result: away_win
[업서트] 브라질 세리에 A | Boca Juniors vs Quimsa | 70 - 58 | status: finished | result: home_win
[업서트] 브라질 세리에 A | Oklahoma City Thunder vs Indiana Pacers | 103 - 91 | status: finished | result: home_win
[업서트] 브라질 세리에 A | Texas Super Kings vs Washington Freedom | 220 - 223 | status: finished | result: away_win
[업서트] 브라질 세리에 A | Charlotte Checkers vs Abbotsford Canucks | 2 - 3 | status: finished | result: away_win
[업서트] 브라질 세리에 A | Central Pulse vs Southern Steel | null - null | status: scheduled | result: pending
[업서트] 브라질 세리에 A | ÍBV Vestmannaeyjar vs Afturelding | 1 - 2 | status: finished | result: away_win
[업서트] 브라질 세리에 A | Valur vs KR Reykjavík | 6 - 1 | status: finished | result: home_win
[업서트] 브라질 세리에 A | Everton de Viña del Mar vs O'Higgins | 0 - 1 | status: finished | result: away_win
[업서트] 브라질 세리에 A | San Diego Wave vs Washington Spirit | 0 - 0 | status: finished | result: draw
[업서트] 브라질 세리에 A | Bohemians vs Shamrock Rovers | 2 - 0 | status: finished | result: home_win
[업서트] 브라질 세리에 A | Cork City vs Drogheda United | 1 - 1 | status: finished | result: draw
[업서트] 브라질 세리에 A | Sligo Rovers vs Galway United | 2 - 1 | status: finished | result: home_win
[업서트] 브라질 세리에 A | St Patricks vs Derry City | 0 - 1 | status: finished | result: away_win
[업서트] 브라질 세리에 A | Waterford vs Shelbourne | 2 - 2 | status: finished | result: draw
[업서트] 브라질 세리에 A | GIF Sundsvall vs Trelleborgs FF | 4 - 2 | status: finished | result: home_win
[업서트] 브라질 세리에 A | Helsingborg vs Umeå | 5 - 1 | status: finished | result: home_win
[업서트] 브라질 세리에 A | Wolayta Dicha vs Diredawa Ketema | 1 - 0 | status: finished | result: home_win
[업서트] 브라질 세리에 A | Hadia Hosaina vs Arba Minch Kenema | 0 - 1 | status: finished | result: away_win
[업서트] 브라질 세리에 A | Dinamo Samarqand vs Bunyodkor | 0 - 3 | status: finished | result: away_win
